Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Binaria; 1695; 3424; 0.049000; 1451.271000; 16384
Sequencial; 14121; 5991; 0.141000; 1.288000; 16384
Sequencial; -1; 24; 0.143000; 1.288000; 16384
Sequencial; -1; 4144; 0.136000; 1.288000; 16384
Sequencial; 7009; 5486; 0.059000; 1.288000; 16384
Sequencial; -1; 6805; 0.133000; 1.288000; 16384
Sequencial; 2539; 3206; 0.023000; 1.288000; 16384
Sequencial; -1; 474; 0.135000; 1.288000; 16384
Sequencial; -1; 5872; 0.135000; 1.288000; 16384
Sequencial; -1; 7996; 0.146000; 1.288000; 16384
Sequencial; -1; 6373; 0.135000; 1.288000; 16384
Sequencial; -1; 201; 0.138000; 1.288000; 16384
Sequencial; -1; 1980; 0.137000; 1.288000; 16384
Sequencial; -1; 3054; 0.137000; 1.288000; 16384
Sequencial; -1; 128; 0.138000; 1.288000; 16384
Sequencial; -1; 6907; 0.138000; 1.288000; 16384
Sequencial; -1; 6544; 0.138000; 1.288000; 16384
Sequencial; -1; 6290; 0.138000; 1.288000; 16384
Sequencial; -1; 7959; 0.135000; 1.288000; 16384
Sequencial; -1; 4169; 0.136000; 1.288000; 16384
Sequencial; 4749; 526; 0.041000; 1.288000; 16384
Sequencial; 874; 1487; 0.008000; 1.288000; 16384
Sequencial; -1; 891; 0.133000; 1.288000; 16384
Sequencial; 2834; 5324; 0.025000; 1.288000; 16384
Sequencial; 14957; 5541; 0.122000; 1.288000; 16384
Sequencial; 2103; 835; 0.019000; 1.288000; 16384
Sequencial; -1; 268; 0.133000; 1.288000; 16384
Sequencial; -1; 4047; 0.138000; 1.288000; 16384
Sequencial; -1; 7507; 0.134000; 1.288000; 16384
Sequencial; 2198; 6210; 0.020000; 1.288000; 16384
Sequencial; -1; 1360; 0.135000; 1.288000; 16384
Sequencial; -1; 7271; 0.135000; 1.288000; 16384
Sequencial; -1; 554; 0.135000; 1.288000; 16384
Sequencial; -1; 5736; 0.135000; 1.288000; 16384
Sequencial; -1; 7767; 0.135000; 1.288000; 16384
Sequencial; 6950; 6040; 0.059000; 1.288000; 16384
Sequencial; -1; 4541; 0.133000; 1.288000; 16384
Sequencial; 16301; 2974; 0.134000; 1.288000; 16384
Sequencial; -1; 2866; 0.142000; 1.288000; 16384
Sequencial; -1; 2413; 0.143000; 1.288000; 16384
Sequencial; 13922; 7322; 0.118000; 1.288000; 16384
Sequencial; 10668; 5592; 0.089000; 1.288000; 16384
Sequencial; -1; 6966; 0.145000; 1.288000; 16384
Sequencial; -1; 1303; 0.138000; 1.288000; 16384
Sequencial; 14584; 646; 0.121000; 1.288000; 16384
Sequencial; 5270; 7095; 0.045000; 1.288000; 16384
Sequencial; 2475; 210; 0.022000; 1.288000; 16384
Sequencial; -1; 3542; 0.133000; 1.288000; 16384
Sequencial; -1; 5385; 0.135000; 1.288000; 16384
Sequencial; -1; 4521; 0.135000; 1.288000; 16384
Sequencial; 9712; 7711; 0.081000; 1.288000; 16384
Sequencial; 2422; 2264; 0.021000; 1.288000; 16384
Sequencial; 5556; 2360; 0.047000; 1.288000; 16384
Sequencial; -1; 4955; 0.133000; 1.288000; 16384
Sequencial; 4558; 3940; 0.039000; 1.288000; 16384
Sequencial; 16242; 7901; 0.132000; 1.288000; 16384
Sequencial; -1; 2142; 0.135000; 1.288000; 16384
Sequencial; -1; 4208; 0.134000; 1.288000; 16384
Sequencial; -1; 3948; 0.135000; 1.288000; 16384
Sequencial; -1; 1649; 0.135000; 1.288000; 16384
Sequencial; 3911; 6771; 0.033000; 1.288000; 16384
Sequencial; -1; 1660; 0.134000; 1.288000; 16384
Sequencial; -1; 5272; 0.135000; 1.288000; 16384
Sequencial; 3646; 7325; 0.032000; 1.288000; 16384
Sequencial; 5599; 7396; 0.047000; 1.288000; 16384
Sequencial; 5756; 5040; 0.048000; 1.288000; 16384
Sequencial; -1; 1717; 0.133000; 1.288000; 16384
Sequencial; -1; 3937; 0.134000; 1.288000; 16384
Sequencial; 5261; 4366; 0.045000; 1.288000; 16384
Sequencial; -1; 4584; 0.137000; 1.288000; 16384
Sequencial; -1; 2703; 0.140000; 1.288000; 16384
Sequencial; -1; 3688; 0.139000; 1.288000; 16384
Sequencial; -1; 2176; 0.144000; 1.288000; 16384
Sequencial; 4880; 1669; 0.043000; 1.288000; 16384
Sequencial; -1; 1343; 0.138000; 1.288000; 16384
Sequencial; -1; 7174; 0.138000; 1.288000; 16384
Sequencial; -1; 5116; 0.138000; 1.288000; 16384
Sequencial; 3399; 5905; 0.029000; 1.288000; 16384
Sequencial; -1; 2716; 0.138000; 1.288000; 16384
Sequencial; -1; 6854; 0.147000; 1.288000; 16384
Sequencial; 11170; 2427; 0.093000; 1.288000; 16384
Sequencial; 11170; 2427; 0.095000; 1.288000; 16384
Sequencial; -1; 5470; 0.140000; 1.288000; 16384
Sequencial; -1; 4787; 0.143000; 1.288000; 16384
Sequencial; 1607; 7382; 0.016000; 1.288000; 16384
Sequencial; -1; 5762; 0.147000; 1.288000; 16384
Sequencial; 796; 1041; 0.008000; 1.288000; 16384
Sequencial; -1; 1524; 0.142000; 1.288000; 16384
Sequencial; 7726; 1971; 0.069000; 1.288000; 16384
Sequencial; 4154; 4989; 0.037000; 1.288000; 16384
Sequencial; 6910; 7525; 0.059000; 1.288000; 16384
Sequencial; -1; 5094; 0.144000; 1.288000; 16384
Sequencial; -1; 3002; 0.138000; 1.288000; 16384
Sequencial; 10854; 4798; 0.091000; 1.288000; 16384
Sequencial; -1; 771; 0.136000; 1.288000; 16384
Sequencial; 6101; 2398; 0.052000; 1.288000; 16384
Sequencial; -1; 6190; 0.137000; 1.288000; 16384
Sequencial; -1; 2488; 0.137000; 1.288000; 16384
Sequencial; -1; 2688; 0.141000; 1.288000; 16384
Sequencial; -1; 2556; 0.139000; 1.288000; 16384
Sequencial; 4015; 3424; 0.035000; 1.288000; 16384
