Busca;Posicao;Valor_Pesquisado;Tempo_Execucao;Tempo_Insercao_Lista;Tamanho_Vetor
Sequencial; -1; 133448; 4.508000; 40.961000; 524288
Sequencial; -1; 18071; 4.512000; 40.961000; 524288
Sequencial; 70162; 156523; 0.609000; 40.961000; 524288
Sequencial; 361903; 69212; 3.142000; 40.961000; 524288
Sequencial; -1; 17518; 4.522000; 40.961000; 524288
Sequencial; 167482; 145509; 1.459000; 40.961000; 524288
Sequencial; 140619; 49787; 1.236000; 40.961000; 524288
Sequencial; 347998; 177670; 3.011000; 40.961000; 524288
Sequencial; -1; 102553; 4.518000; 40.961000; 524288
Sequencial; 63550; 245118; 0.559000; 40.961000; 524288
Sequencial; -1; 103121; 4.480000; 40.961000; 524288
Sequencial; 380733; 503; 3.291000; 40.961000; 524288
Sequencial; -1; 152649; 4.507000; 40.961000; 524288
Sequencial; 66442; 13146; 0.586000; 40.961000; 524288
Sequencial; 60892; 128994; 0.544000; 40.961000; 524288
Sequencial; -1; 186261; 4.547000; 40.961000; 524288
Sequencial; 152251; 52002; 1.373000; 40.961000; 524288
Sequencial; -1; 144943; 4.521000; 40.961000; 524288
Sequencial; -1; 191959; 4.512000; 40.961000; 524288
Sequencial; 39677; 94594; 0.344000; 40.961000; 524288
Sequencial; 330473; 151032; 2.863000; 40.961000; 524288
Sequencial; 443637; 229602; 3.828000; 40.961000; 524288
Sequencial; -1; 51020; 4.530000; 40.961000; 524288
Sequencial; -1; 137402; 4.509000; 40.961000; 524288
Sequencial; -1; 100536; 4.526000; 40.961000; 524288
Sequencial; 290891; 994; 2.534000; 40.961000; 524288
Sequencial; -1; 246514; 4.519000; 40.961000; 524288
Sequencial; -1; 156701; 4.516000; 40.961000; 524288
Sequencial; -1; 57849; 4.515000; 40.961000; 524288
Sequencial; -1; 120589; 4.518000; 40.961000; 524288
Sequencial; -1; 115751; 4.499000; 40.961000; 524288
Sequencial; -1; 191297; 4.520000; 40.961000; 524288
Sequencial; -1; 138660; 4.518000; 40.961000; 524288
Sequencial; -1; 10274; 4.512000; 40.961000; 524288
Sequencial; 2682; 260509; 0.029000; 40.961000; 524288
Sequencial; -1; 156179; 4.514000; 40.961000; 524288
Sequencial; 92331; 155783; 0.800000; 40.961000; 524288
Sequencial; -1; 48296; 4.504000; 40.961000; 524288
Sequencial; 427156; 202201; 3.696000; 40.961000; 524288
Sequencial; 360980; 126689; 3.121000; 40.961000; 524288
Sequencial; 115809; 161767; 1.006000; 40.961000; 524288
Sequencial; -1; 43322; 4.504000; 40.961000; 524288
Sequencial; -1; 127192; 4.498000; 40.961000; 524288
Sequencial; 294987; 182768; 2.562000; 40.961000; 524288
Sequencial; -1; 56468; 4.520000; 40.961000; 524288
Sequencial; -1; 124538; 4.515000; 40.961000; 524288
Sequencial; -1; 107030; 4.532000; 40.961000; 524288
Sequencial; -1; 238823; 4.506000; 40.961000; 524288
Sequencial; -1; 137834; 4.512000; 40.961000; 524288
